id,name,municipality,canton,postcode,lat,lon,indoor,access,fee,surface,operator,website,phone,openingHours,osmUrl
way/230058061,,,,,47.68861506,8.762788420000001,false,,,,,,,,https://www.openstreetmap.org/way/230058061
way/272345373,,,,,47.72805032,8.998288339999998,false,customers,,sand,,,,,https://www.openstreetmap.org/way/272345373
way/289033615,,,,,47.7406963,8.768358300000001,false,,,,,,,,https://www.openstreetmap.org/way/289033615
way/314231103,,,,,47.65249394,8.42680326,false,,,sand,,,,,https://www.openstreetmap.org/way/314231103
way/441275723,,,,,47.72281968,8.943820400000002,false,,,sand,,,,,https://www.openstreetmap.org/way/441275723
way/484368410,,,,,47.56727638,8.43201652,false,,,sand,,,,,https://www.openstreetmap.org/way/484368410
way/485022371,,,,,47.624254099999995,8.319031960000002,false,,,sand,,,,,https://www.openstreetmap.org/way/485022371
way/527603340,,,,,47.738579279999996,8.9833368,false,,,sand,,,,,https://www.openstreetmap.org/way/527603340
way/537527902,,,,,47.76424114,8.77400818,false,,,sand,,,,,https://www.openstreetmap.org/way/537527902
way/549389284,,,,,47.74566984,8.3015984,false,,,sand,,,,,https://www.openstreetmap.org/way/549389284
way/593786144,,,,,47.79041114,8.789389279999998,false,,,sand,,,,,https://www.openstreetmap.org/way/593786144
way/615941818,,,,,47.655166060000006,8.89097958,false,,,sand,,,,,https://www.openstreetmap.org/way/615941818
way/798212249,,,,,47.75312577999999,8.8430352,false,,,sand,,,,,https://www.openstreetmap.org/way/798212249
way/837114828,,,,,47.60866462,8.59792748,false,,,sand,,,,,https://www.openstreetmap.org/way/837114828
way/964862269,,,,,47.699601740000006,8.40073648,false,,,sand,,,,,https://www.openstreetmap.org/way/964862269
way/1026138501,,,,,47.679594779999995,8.98087986,false,,,sand,,,,,https://www.openstreetmap.org/way/1026138501
way/1055032633,,,,,47.65966992,8.93691314,false,,,sand,,,,,https://www.openstreetmap.org/way/1055032633
way/1179938547,,,,,47.68743418,8.99706252,false,,,sand,,,,,https://www.openstreetmap.org/way/1179938547
way/1221891167,,,,,47.77709852,8.435430180000001,false,,,,,,,,https://www.openstreetmap.org/way/1221891167
way/1249001276,,,,,47.72965402000001,8.991989900000002,false,,,sand,,,,,https://www.openstreetmap.org/way/1249001276
